IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.108.234.232,2083,0,false,ORD,North America,Chicago,63,0.00
43.204.115.21,443,80,false,ORD,North America,Chicago,63,0.00
3.108.234.232,8080,0,false,ORD,North America,Chicago,63,0.00
3.110.219.54,8880,0,false,ORD,North America,Chicago,63,0.00
3.110.219.65,2096,0,false,ORD,North America,Chicago,63,0.00
3.108.234.232,2087,0,false,ORD,North America,Chicago,63,0.00
3.108.234.232,2096,0,false,ORD,North America,Chicago,63,0.00
43.204.116.239,2083,0,false,ORD,North America,Chicago,63,0.00
13.233.159.74,80,0,false,ORD,North America,Chicago,63,0.00
13.233.159.74,2096,0,false,ORD,North America,Chicago,64,0.00
13.233.159.74,2052,0,false,ORD,North America,Chicago,64,0.00
3.108.234.232,2082,0,false,ORD,North America,Chicago,64,0.00
13.233.159.74,443,0,false,ORD,North America,Chicago,64,0.00
3.110.219.65,443,0,false,ORD,North America,Chicago,64,0.00
3.110.219.54,8080,0,false,ORD,North America,Chicago,64,0.00
13.233.159.74,8080,0,false,ORD,North America,Chicago,64,0.00
13.201.101.182,8880,0,false,ORD,North America,Chicago,64,0.00
3.110.92.109,8880,0,false,ORD,North America,Chicago,64,0.00
3.110.219.54,80,0,false,ORD,North America,Chicago,64,0.00
13.201.224.104,80,0,false,ORD,North America,Chicago,64,0.00
13.201.77.194,2096,0,false,ORD,North America,Chicago,64,0.00
13.233.255.98,2087,0,false,ORD,North America,Chicago,64,0.00
3.108.234.232,2053,0,false,ORD,North America,Chicago,64,0.00
3.110.92.109,2053,0,false,ORD,North America,Chicago,64,0.00
13.201.224.104,2052,0,false,ORD,North America,Chicago,65,0.00
3.110.188.143,2086,0,false,ORD,North America,Chicago,65,0.00
3.110.135.43,2053,0,false,ORD,North America,Chicago,66,0.00
52.79.207.235,8443,0,false,ORD,North America,Chicago,66,0.00
3.110.188.143,2052,0,false,ORD,North America,Chicago,67,0.00
13.124.14.112,8443,0,false,ORD,North America,Chicago,67,0.00
13.126.105.122,2082,0,false,ORD,North America,Chicago,67,0.00
43.204.116.239,2095,0,false,ORD,North America,Chicago,67,0.00
13.124.176.250,2053,0,false,ORD,North America,Chicago,67,0.00
3.108.234.232,2095,0,false,ORD,North America,Chicago,67,0.00
43.201.60.144,2096,0,false,ORD,North America,Chicago,68,0.00
13.125.174.99,2086,0,false,ORD,North America,Chicago,68,0.00
13.124.176.250,2087,0,false,ORD,North America,Chicago,68,0.00
13.233.255.98,2053,0,false,ORD,North America,Chicago,68,0.00
43.202.66.204,2083,0,false,ORD,North America,Chicago,68,0.00
52.78.71.149,443,0,false,ORD,North America,Chicago,68,0.00
52.69.63.224,2087,0,false,ORD,North America,Chicago,68,0.00
13.233.255.98,8880,0,false,ORD,North America,Chicago,69,0.00
15.165.52.176,80,0,false,ORD,North America,Chicago,69,0.00
54.199.46.109,2083,0,false,ORD,North America,Chicago,69,0.00
3.110.163.114,2096,0,false,ORD,North America,Chicago,69,0.00
35.79.219.217,80,0,false,ORD,North America,Chicago,69,0.00
3.35.156.214,8880,0,false,ORD,North America,Chicago,69,0.00
13.125.214.21,80,0,false,ORD,North America,Chicago,69,0.00
3.35.156.214,2082,0,false,ORD,North America,Chicago,69,0.00
43.203.126.152,2096,0,false,ORD,North America,Chicago,69,0.00
52.78.71.149,8880,0,false,ORD,North America,Chicago,69,0.00
43.202.68.66,8080,0,false,ORD,North America,Chicago,69,0.00
52.79.207.235,2052,0,false,ORD,North America,Chicago,69,0.00
54.250.208.47,8080,0,false,ORD,North America,Chicago,69,0.00
3.35.156.214,2095,0,false,ORD,North America,Chicago,69,0.00
13.124.14.112,80,0,false,ORD,North America,Chicago,69,0.00
52.69.63.224,8880,0,false,ORD,North America,Chicago,69,0.00
13.124.200.130,80,0,false,ORD,North America,Chicago,69,0.00
15.165.235.179,2087,0,false,ORD,North America,Chicago,69,0.00
13.114.96.228,2087,0,false,ORD,North America,Chicago,69,0.00
54.180.143.172,2087,0,false,ORD,North America,Chicago,69,0.00
52.78.71.149,2096,0,false,ORD,North America,Chicago,69,0.00
43.202.66.204,2095,0,false,ORD,North America,Chicago,69,0.00
18.138.47.36,2053,443,true,SIN,Asia Pacific,Singapore,69,0.00
52.69.63.224,2095,0,false,ORD,North America,Chicago,69,0.00
43.206.126.168,8443,0,false,ORD,North America,Chicago,69,0.00
35.79.219.217,2052,0,false,ORD,North America,Chicago,69,0.00
18.181.245.206,80,0,false,ORD,North America,Chicago,69,0.00
52.69.63.224,2083,0,false,ORD,North America,Chicago,69,0.00
3.35.156.214,2083,0,false,ORD,North America,Chicago,69,0.00
18.181.84.244,2096,0,false,ORD,North America,Chicago,69,0.00
52.69.63.224,2053,0,false,ORD,North America,Chicago,69,0.00
18.181.245.206,2086,0,false,ORD,North America,Chicago,69,0.00
54.168.235.203,2096,0,false,ORD,North America,Chicago,69,0.00
18.181.254.10,2096,0,false,ORD,North America,Chicago,69,0.00
43.200.2.174,8443,0,false,ORD,North America,Chicago,69,0.00
13.230.251.89,2053,0,false,ORD,North America,Chicago,69,0.00
13.125.108.147,2086,0,false,ORD,North America,Chicago,69,0.00
13.125.181.40,8080,0,false,ORD,North America,Chicago,69,0.00
54.238.73.140,2086,0,false,ORD,North America,Chicago,69,0.00
54.249.77.109,2052,0,false,ORD,North America,Chicago,69,0.00
54.180.143.172,2053,0,false,ORD,North America,Chicago,69,0.00
54.199.46.109,2086,0,false,ORD,North America,Chicago,69,0.00
18.181.227.163,8880,0,false,ORD,North America,Chicago,69,0.00
18.181.251.45,2087,0,false,ORD,North America,Chicago,69,0.00
18.181.251.45,2082,0,false,ORD,North America,Chicago,69,0.00
18.181.245.206,2095,0,false,ORD,North America,Chicago,70,0.00
54.199.46.109,2096,0,false,ORD,North America,Chicago,70,0.00
54.238.73.140,8880,0,false,ORD,North America,Chicago,70,0.00
13.231.26.150,2052,0,false,ORD,North America,Chicago,70,0.00
13.231.26.150,2095,0,false,ORD,North America,Chicago,70,0.00
35.79.219.217,8080,0,false,ORD,North America,Chicago,70,0.00
13.230.251.89,443,0,false,ORD,North America,Chicago,70,0.00
18.181.227.163,2082,0,false,ORD,North America,Chicago,70,0.00
43.206.155.142,443,0,false,ORD,North America,Chicago,70,0.00
18.181.254.10,2083,0,false,ORD,North America,Chicago,70,0.00
35.79.219.217,2096,0,false,ORD,North America,Chicago,70,0.00
52.69.63.224,8443,0,false,ORD,North America,Chicago,70,0.00
54.238.73.140,2083,0,false,ORD,North America,Chicago,70,0.00
54.238.73.140,2096,0,false,ORD,North America,Chicago,70,0.00
18.181.251.45,2086,0,false,ORD,North America,Chicago,70,0.00
54.250.208.47,80,0,false,ORD,North America,Chicago,70,0.00
54.238.73.140,80,0,false,ORD,North America,Chicago,70,0.00
35.78.92.241,2086,0,false,ORD,North America,Chicago,70,0.00
54.250.208.47,8443,0,false,ORD,North America,Chicago,70,0.00
13.114.96.228,2053,0,false,ORD,North America,Chicago,70,0.00
3.35.156.214,2086,0,false,ORD,North America,Chicago,70,0.00
54.199.46.109,2082,0,false,ORD,North America,Chicago,70,0.00
54.250.208.47,2096,0,false,ORD,North America,Chicago,70,0.00
52.198.179.148,2095,0,false,ORD,North America,Chicago,70,0.00
35.79.219.217,2083,0,false,ORD,North America,Chicago,70,0.00
35.79.219.217,8443,0,false,ORD,North America,Chicago,70,0.00
3.35.156.214,80,0,false,ORD,North America,Chicago,70,0.00
18.181.227.163,443,0,false,ORD,North America,Chicago,70,0.00
52.69.63.224,80,0,false,ORD,North America,Chicago,70,0.00
18.181.251.45,8080,0,false,ORD,North America,Chicago,70,0.00
3.35.156.214,2096,0,false,ORD,North America,Chicago,70,0.00
54.180.143.172,2095,0,false,ORD,North America,Chicago,70,0.00
3.110.135.43,8443,0,false,ORD,North America,Chicago,70,0.00
18.181.227.163,2095,0,false,ORD,North America,Chicago,70,0.00
13.231.26.150,2086,0,false,ORD,North America,Chicago,70,0.00
18.181.227.163,2086,0,false,ORD,North America,Chicago,70,0.00
15.165.38.107,8443,443,true,ICN,Asia Pacific,Seoul,70,0.00
13.114.96.228,2086,0,false,ORD,North America,Chicago,70,0.00
54.249.77.109,2095,0,false,ORD,North America,Chicago,70,0.00
18.181.254.10,8443,0,false,ORD,North America,Chicago,70,0.00
35.79.219.217,2082,0,false,ORD,North America,Chicago,70,0.00
18.181.227.163,2087,0,false,ORD,North America,Chicago,70,0.00
54.250.208.47,2053,0,false,ORD,North America,Chicago,70,0.00
54.250.208.47,2083,0,false,ORD,North America,Chicago,70,0.00
35.79.219.217,8880,0,false,ORD,North America,Chicago,70,0.00
18.181.245.206,2087,0,false,ORD,North America,Chicago,70,0.00
54.199.46.109,8080,0,false,ORD,North America,Chicago,70,0.00
18.181.245.206,8880,0,false,ORD,North America,Chicago,70,0.00
35.79.219.217,2095,0,false,ORD,North America,Chicago,70,0.00
43.203.126.152,2082,0,false,ORD,North America,Chicago,70,0.00
52.69.63.224,443,0,false,ORD,North America,Chicago,70,0.00
54.199.46.109,443,0,false,ORD,North America,Chicago,70,0.00
13.231.26.150,8443,0,false,ORD,North America,Chicago,70,0.00
18.181.251.45,2053,0,false,ORD,North America,Chicago,70,0.00
18.181.245.206,443,0,false,ORD,North America,Chicago,70,0.00
13.115.163.85,443,0,false,ORD,North America,Chicago,70,0.00
54.168.235.203,80,0,false,ORD,North America,Chicago,70,0.00
43.201.60.144,2052,0,false,ORD,North America,Chicago,70,0.00
54.249.77.109,443,0,false,ORD,North America,Chicago,70,0.00
54.199.46.109,2052,0,false,ORD,North America,Chicago,70,0.00
3.35.156.214,8443,0,false,ORD,North America,Chicago,70,0.00
13.231.114.245,2082,0,false,ORD,North America,Chicago,70,0.00
13.124.120.105,2087,0,true,ICN,Asia Pacific,Seoul,70,0.00
13.230.251.89,2096,0,false,ORD,North America,Chicago,70,0.00
54.238.73.140,2082,0,false,ORD,North America,Chicago,70,0.00
18.181.84.244,80,0,false,ORD,North America,Chicago,70,0.00
13.125.108.147,8080,0,false,ORD,North America,Chicago,70,0.00
54.168.235.203,8080,0,false,ORD,North America,Chicago,70,0.00
18.181.254.10,80,0,false,ORD,North America,Chicago,70,0.00
13.231.26.150,2082,0,false,ORD,North America,Chicago,70,0.00
54.250.208.47,2052,0,false,ORD,North America,Chicago,70,0.00
54.250.208.47,2087,0,false,ORD,North America,Chicago,70,0.00
18.181.251.45,8880,0,false,ORD,North America,Chicago,70,0.00
54.199.46.109,2087,0,false,ORD,North America,Chicago,70,0.00
18.181.254.10,2086,0,false,ORD,North America,Chicago,70,0.00
18.181.245.206,2096,0,false,ORD,North America,Chicago,70,0.00
13.124.14.112,2083,0,false,ORD,North America,Chicago,70,0.00
18.181.251.45,8443,0,false,ORD,North America,Chicago,70,0.00
54.250.208.47,2082,0,false,ORD,North America,Chicago,70,0.00
35.78.69.119,8080,0,false,ORD,North America,Chicago,70,0.00
35.79.219.217,2053,0,false,ORD,North America,Chicago,70,0.00
54.238.73.140,443,0,false,ORD,North America,Chicago,70,0.00
13.231.114.245,2096,0,false,ORD,North America,Chicago,70,0.00
13.125.214.21,8443,0,false,ORD,North America,Chicago,70,0.00
18.181.245.206,2082,0,false,ORD,North America,Chicago,70,0.00
13.230.251.89,80,0,false,ORD,North America,Chicago,70,0.00
3.35.156.214,2087,0,false,ORD,North America,Chicago,70,0.00
54.249.77.109,8880,0,false,ORD,North America,Chicago,70,0.00
13.114.96.228,2083,0,false,ORD,North America,Chicago,70,0.00
35.79.219.217,2087,0,false,ORD,North America,Chicago,70,0.00
52.198.179.148,2087,0,false,ORD,North America,Chicago,70,0.00
13.230.251.89,8880,0,false,ORD,North America,Chicago,70,0.00
13.231.114.245,2053,0,false,ORD,North America,Chicago,70,0.00
52.198.179.148,2096,0,false,ORD,North America,Chicago,70,0.00
18.181.227.163,2083,0,false,ORD,North America,Chicago,70,0.00
18.181.254.10,443,0,false,ORD,North America,Chicago,70,0.00
18.181.251.45,2052,0,false,ORD,North America,Chicago,70,0.00
18.181.254.10,2082,0,false,ORD,North America,Chicago,70,0.00
35.78.241.213,8443,0,false,ORD,North America,Chicago,70,0.00
3.36.95.227,80,0,false,ORD,North America,Chicago,70,0.00
54.249.77.109,80,0,false,ORD,North America,Chicago,70,0.00
18.182.54.206,80,0,false,NRT,Asia Pacific,Tokyo,70,0.00
54.238.73.140,2053,0,false,ORD,North America,Chicago,70,0.00
54.250.208.47,8880,0,false,ORD,North America,Chicago,70,0.00
54.249.77.109,8080,0,false,ORD,North America,Chicago,70,0.00
3.112.58.218,2083,0,false,ORD,North America,Chicago,70,0.00
54.250.208.47,443,0,false,ORD,North America,Chicago,70,0.00
43.202.66.204,443,0,false,ORD,North America,Chicago,70,0.00
54.168.235.203,2083,0,false,ORD,North America,Chicago,70,0.00
13.114.96.228,8880,0,false,ORD,North America,Chicago,70,0.00
43.207.219.38,2052,0,false,ORD,North America,Chicago,70,0.00
52.69.63.224,2082,0,false,ORD,North America,Chicago,70,0.00
35.78.65.109,2095,0,false,ORD,North America,Chicago,70,0.00
43.201.60.144,443,0,false,ORD,North America,Chicago,70,0.00
43.207.200.148,80,0,false,ORD,North America,Chicago,70,0.00
43.206.126.168,8880,0,false,ORD,North America,Chicago,70,0.00
13.231.114.245,8880,0,false,ORD,North America,Chicago,70,0.00
35.78.203.212,80,0,false,ORD,North America,Chicago,70,0.00
13.114.96.228,2082,0,false,ORD,North America,Chicago,70,0.00
18.181.245.206,8080,0,false,ORD,North America,Chicago,70,0.00
54.250.208.47,2086,0,false,ORD,North America,Chicago,70,0.00
52.198.179.148,2052,0,false,ORD,North America,Chicago,70,0.00
13.114.96.228,80,0,false,ORD,North America,Chicago,70,0.00
18.181.251.45,2096,0,false,ORD,North America,Chicago,70,0.00
35.77.219.185,443,0,false,ORD,North America,Chicago,70,0.00
13.231.26.150,80,0,false,ORD,North America,Chicago,70,0.00
18.181.254.10,2052,0,false,ORD,North America,Chicago,70,0.00
18.181.245.206,8443,0,false,ORD,North America,Chicago,70,0.00
13.230.251.89,8443,0,false,ORD,North America,Chicago,70,0.00
43.200.2.174,2087,0,false,ORD,North America,Chicago,70,0.00
43.206.126.168,2095,0,false,ORD,North America,Chicago,70,0.00
52.69.63.224,2052,0,false,ORD,North America,Chicago,70,0.00
43.206.126.168,2087,0,false,ORD,North America,Chicago,70,0.00
54.238.73.140,2095,0,false,ORD,North America,Chicago,70,0.00
18.181.245.206,2083,0,false,ORD,North America,Chicago,71,0.00
13.230.251.89,2086,0,false,ORD,North America,Chicago,71,0.00
13.230.251.89,2095,0,false,ORD,North America,Chicago,71,0.00
18.181.251.45,2095,0,false,ORD,North America,Chicago,71,0.00
54.168.235.203,443,0,false,ORD,North America,Chicago,71,0.00
18.181.251.45,80,0,false,ORD,North America,Chicago,71,0.00
13.231.26.150,8080,0,false,ORD,North America,Chicago,71,0.00
52.69.63.224,2086,0,false,ORD,North America,Chicago,71,0.00
18.181.254.10,2095,0,false,ORD,North America,Chicago,71,0.00
35.78.69.119,80,0,false,ORD,North America,Chicago,71,0.00
52.69.63.224,2096,0,false,ORD,North America,Chicago,71,0.00
13.230.251.89,2052,0,false,ORD,North America,Chicago,71,0.00
43.202.68.66,2087,0,false,ORD,North America,Chicago,71,0.00
18.181.245.206,2053,0,false,ORD,North America,Chicago,71,0.00
13.231.114.245,2086,0,false,ORD,North America,Chicago,71,0.00
54.168.235.203,2082,0,false,ORD,North America,Chicago,71,0.00
52.69.63.224,8080,0,false,ORD,North America,Chicago,71,0.00
52.195.186.96,2052,0,false,ORD,North America,Chicago,71,0.00
54.238.73.140,8080,0,false,ORD,North America,Chicago,71,0.00
54.249.77.109,2096,0,false,ORD,North America,Chicago,71,0.00
52.198.179.148,80,0,false,ORD,North America,Chicago,71,0.00
52.198.179.148,8880,0,false,ORD,North America,Chicago,71,0.00
35.78.69.119,2082,0,false,ORD,North America,Chicago,71,0.00
13.231.114.245,2052,0,false,ORD,North America,Chicago,71,0.00
13.231.26.150,2096,0,false,ORD,North America,Chicago,71,0.00
18.181.254.10,8880,0,false,ORD,North America,Chicago,71,0.00
18.181.254.10,2087,0,false,ORD,North America,Chicago,71,0.00
54.168.235.203,8443,0,false,ORD,North America,Chicago,71,0.00
13.231.26.150,2083,0,false,ORD,North America,Chicago,71,0.00
13.231.26.150,443,0,false,ORD,North America,Chicago,71,0.00
3.36.99.204,8880,0,false,ORD,North America,Chicago,71,0.00
43.207.219.38,8443,0,false,ORD,North America,Chicago,71,0.00
13.230.251.89,2087,0,false,ORD,North America,Chicago,71,0.00
13.231.114.245,8080,0,false,ORD,North America,Chicago,71,0.00
35.78.241.213,443,0,false,ORD,North America,Chicago,71,0.00
18.181.227.163,80,0,false,ORD,North America,Chicago,71,0.00
43.207.219.38,2086,0,false,ORD,North America,Chicago,71,0.00
18.181.227.163,2053,0,false,ORD,North America,Chicago,71,0.00
43.202.46.49,8880,0,false,ORD,North America,Chicago,71,0.00
54.249.77.109,2083,0,false,ORD,North America,Chicago,71,0.00
54.168.235.203,2052,0,false,ORD,North America,Chicago,71,0.00
54.249.77.109,8443,0,false,ORD,North America,Chicago,71,0.00
18.181.227.163,8080,0,false,ORD,North America,Chicago,71,0.00
54.238.73.140,2087,0,false,ORD,North America,Chicago,71,0.00
13.231.114.245,2095,0,false,ORD,North America,Chicago,71,0.00
35.78.241.213,80,0,false,ORD,North America,Chicago,71,0.00
54.168.235.203,2053,0,false,ORD,North America,Chicago,71,0.00
18.181.251.45,2083,0,false,ORD,North America,Chicago,71,0.00
35.76.119.122,2086,0,false,ORD,North America,Chicago,71,0.00
54.249.77.109,2086,0,false,ORD,North America,Chicago,71,0.00
54.249.77.109,2082,0,false,ORD,North America,Chicago,71,0.00
54.168.235.203,2095,0,false,ORD,North America,Chicago,71,0.00
43.206.155.142,8880,0,false,ORD,North America,Chicago,71,0.00
43.207.219.38,80,0,false,ORD,North America,Chicago,71,0.00
54.168.235.203,2087,0,false,ORD,North America,Chicago,71,0.00
52.79.207.235,2096,0,false,ORD,North America,Chicago,71,0.00
43.207.200.148,2083,0,false,ORD,North America,Chicago,71,0.00
43.207.219.38,2096,0,false,ORD,North America,Chicago,71,0.00
15.165.235.179,2095,0,false,ORD,North America,Chicago,71,0.00
3.35.156.214,2053,0,false,ORD,North America,Chicago,71,0.00
52.198.179.148,443,0,false,ORD,North America,Chicago,71,0.00
52.198.179.148,8080,0,false,ORD,North America,Chicago,71,0.00
13.114.96.228,8443,0,false,ORD,North America,Chicago,71,0.00
43.203.126.152,8443,0,false,ORD,North America,Chicago,71,0.00
43.207.219.38,8880,0,false,ORD,North America,Chicago,71,0.00
18.181.84.244,2082,0,false,ORD,North America,Chicago,71,0.00
54.238.73.140,8443,0,false,ORD,North America,Chicago,71,0.00
54.249.77.109,2087,0,false,ORD,North America,Chicago,71,0.00
52.198.179.148,2086,0,false,ORD,North America,Chicago,71,0.00
18.181.227.163,2096,0,false,ORD,North America,Chicago,71,0.00
52.198.179.148,2082,0,false,ORD,North America,Chicago,71,0.00
18.181.245.206,2052,0,false,ORD,North America,Chicago,71,0.00
3.35.156.214,8080,0,false,ORD,North America,Chicago,71,0.00
18.181.254.10,2053,0,false,ORD,North America,Chicago,71,0.00
35.78.203.212,443,0,false,ORD,North America,Chicago,71,0.00
54.180.143.172,2086,0,false,ORD,North America,Chicago,71,0.00
43.203.126.152,2052,0,false,ORD,North America,Chicago,71,0.00
54.180.143.172,2082,0,false,ORD,North America,Chicago,71,0.00
13.231.26.150,8880,0,false,ORD,North America,Chicago,71,0.00
54.180.143.172,80,0,false,ORD,North America,Chicago,71,0.00
52.198.179.148,2083,0,false,ORD,North America,Chicago,71,0.00
54.168.235.203,2086,0,false,ORD,North America,Chicago,71,0.00
35.79.219.217,2086,0,false,ORD,North America,Chicago,71,0.00
43.202.6.53,2095,0,false,ORD,North America,Chicago,71,0.00
54.199.46.109,8443,0,false,ORD,North America,Chicago,71,0.00
54.249.77.109,2053,0,false,ORD,North America,Chicago,71,0.00
52.198.179.148,2053,0,false,ORD,North America,Chicago,71,0.00
43.200.2.174,2053,0,false,ORD,North America,Chicago,71,0.00
13.115.163.85,8080,0,false,ORD,North America,Chicago,71,0.00
52.78.71.149,2053,0,false,ORD,North America,Chicago,72,0.00
43.207.200.148,2096,0,false,ORD,North America,Chicago,72,0.00
43.201.60.144,8080,0,false,ORD,North America,Chicago,72,0.00
52.195.186.96,2087,0,false,ORD,North America,Chicago,72,0.00
43.207.200.148,2052,0,false,ORD,North America,Chicago,72,0.00
13.125.181.40,2052,0,false,ORD,North America,Chicago,72,0.00
13.125.174.99,8443,0,false,ORD,North America,Chicago,72,0.00
43.206.155.142,80,0,false,ORD,North America,Chicago,72,0.00
35.78.203.212,2082,0,false,ORD,North America,Chicago,72,0.00
54.199.46.109,2053,0,false,ORD,North America,Chicago,72,0.00
35.78.92.241,8443,0,false,ORD,North America,Chicago,72,0.00
54.199.46.109,2095,0,false,ORD,North America,Chicago,72,0.00
35.79.219.217,443,0,false,ORD,North America,Chicago,72,0.00
13.231.26.150,2053,0,false,ORD,North America,Chicago,72,0.00
13.114.112.160,80,0,false,ORD,North America,Chicago,72,0.00
18.181.227.163,2052,0,false,ORD,North America,Chicago,72,0.00
13.231.114.245,443,0,false,ORD,North America,Chicago,72,0.00
13.114.96.228,2052,0,false,ORD,North America,Chicago,72,0.00
13.124.142.240,2096,0,false,ORD,North America,Chicago,72,0.00
35.78.203.212,2083,0,false,ORD,North America,Chicago,72,0.00
52.78.71.149,8080,0,false,ORD,North America,Chicago,72,0.00
43.202.66.204,2086,0,false,ORD,North America,Chicago,72,0.00
43.207.200.148,443,0,false,ORD,North America,Chicago,72,0.00
52.79.207.235,2083,0,false,ORD,North America,Chicago,72,0.00
13.231.114.245,80,0,false,ORD,North America,Chicago,72,0.00
3.35.156.214,2052,0,false,ORD,North America,Chicago,72,0.00
43.207.219.38,8080,0,false,ORD,North America,Chicago,72,0.00
35.78.241.213,2087,0,false,ORD,North America,Chicago,72,0.00
35.78.65.109,2096,0,false,ORD,North America,Chicago,72,0.00
43.200.2.174,2096,0,false,ORD,North America,Chicago,72,0.00
43.207.219.38,2053,0,false,ORD,North America,Chicago,72,0.00
15.165.235.179,2096,0,false,ORD,North America,Chicago,72,0.00
54.250.208.47,2095,0,false,ORD,North America,Chicago,72,0.00
35.78.69.119,8880,0,false,ORD,North America,Chicago,72,0.00
54.180.143.172,443,0,false,ORD,North America,Chicago,72,0.00
52.79.207.235,2053,0,false,ORD,North America,Chicago,72,0.00
43.206.155.142,8080,0,false,ORD,North America,Chicago,72,0.00
52.198.179.148,8443,0,false,ORD,North America,Chicago,72,0.00
54.238.73.140,2052,0,false,ORD,North America,Chicago,72,0.00
3.36.99.204,2096,0,false,ORD,North America,Chicago,72,0.00
43.202.6.53,8443,0,false,ORD,North America,Chicago,72,0.00
43.207.200.148,2095,0,false,ORD,North America,Chicago,72,0.00
52.79.207.235,2087,0,false,ORD,North America,Chicago,72,0.00
13.124.56.123,8080,0,false,ORD,North America,Chicago,72,0.00
43.207.219.38,2095,0,false,ORD,North America,Chicago,72,0.00
43.207.200.148,2087,0,false,ORD,North America,Chicago,72,0.00
35.76.119.122,80,0,false,ORD,North America,Chicago,72,0.00
52.78.71.149,2095,0,false,ORD,North America,Chicago,72,0.00
54.168.235.203,8880,0,false,ORD,North America,Chicago,72,0.00
13.231.26.150,2087,0,false,ORD,North America,Chicago,72,0.00
43.201.60.144,8880,0,false,ORD,North America,Chicago,72,0.00
52.79.207.235,443,0,false,ORD,North America,Chicago,72,0.00
52.78.71.149,2086,0,false,ORD,North America,Chicago,72,0.00
13.124.14.112,2082,0,false,ORD,North America,Chicago,72,0.00
54.199.46.109,80,0,false,ORD,North America,Chicago,72,0.00
15.168.136.245,8080,0,false,ORD,North America,Chicago,72,0.00
35.76.119.122,2053,0,false,ORD,North America,Chicago,72,0.00
52.79.207.235,2082,0,false,ORD,North America,Chicago,72,0.00
13.208.240.187,2052,0,false,ORD,North America,Chicago,72,0.00
43.207.219.38,2082,0,false,ORD,North America,Chicago,72,0.00
18.181.254.10,8080,0,false,ORD,North America,Chicago,72,0.00
13.114.96.228,8080,0,false,ORD,North America,Chicago,72,0.00
43.202.66.204,80,0,false,ORD,North America,Chicago,72,0.00
13.208.242.33,443,0,false,ORD,North America,Chicago,72,0.00
13.208.191.153,8443,0,false,ORD,North America,Chicago,72,0.00
43.202.68.66,2095,0,false,ORD,North America,Chicago,72,0.00
13.208.191.153,2096,0,false,ORD,North America,Chicago,72,0.00
13.124.200.130,2096,0,false,ORD,North America,Chicago,72,0.00
13.208.172.104,2082,0,false,ORD,North America,Chicago,72,0.00
3.36.99.204,2086,0,false,ORD,North America,Chicago,72,0.00
13.208.242.33,2083,0,false,ORD,North America,Chicago,72,0.00
13.208.191.153,443,0,false,ORD,North America,Chicago,72,0.00
43.202.68.66,2052,0,false,ORD,North America,Chicago,72,0.00
13.201.77.194,2087,0,false,ORD,North America,Chicago,72,0.00
43.202.6.53,2082,0,false,ORD,North America,Chicago,72,0.00
13.208.240.187,80,0,false,ORD,North America,Chicago,73,0.00
13.208.43.137,2053,0,false,ORD,North America,Chicago,73,0.00
54.180.143.172,2083,0,false,ORD,North America,Chicago,73,0.00
43.202.6.53,2086,0,false,ORD,North America,Chicago,73,0.00
13.208.191.61,443,0,false,ORD,North America,Chicago,73,0.00
13.208.111.83,2086,0,false,ORD,North America,Chicago,73,0.00
3.36.95.227,8443,0,false,ORD,North America,Chicago,73,0.00
18.181.227.163,8443,0,false,ORD,North America,Chicago,73,0.00
3.110.188.143,443,0,false,ORD,North America,Chicago,73,0.00
13.208.240.187,2095,0,false,ORD,North America,Chicago,73,0.00
43.207.219.38,443,0,false,ORD,North America,Chicago,73,0.00
13.208.242.33,2082,0,false,ORD,North America,Chicago,73,0.00
54.180.143.172,8443,0,false,ORD,North America,Chicago,73,0.00
43.202.46.49,2087,0,false,ORD,North America,Chicago,73,0.00
13.208.172.167,2087,0,false,ORD,North America,Chicago,73,0.00
13.208.172.70,2087,0,false,ORD,North America,Chicago,73,0.00
35.78.69.119,2087,0,false,ORD,North America,Chicago,73,0.00
15.168.7.69,2052,0,false,ORD,North America,Chicago,73,0.00
13.208.190.195,2087,0,false,ORD,North America,Chicago,73,0.00
52.79.207.235,8080,0,false,ORD,North America,Chicago,73,0.00
43.202.68.66,2082,0,false,ORD,North America,Chicago,73,0.00
43.202.6.53,2052,0,false,ORD,North America,Chicago,73,0.00
13.208.172.104,2096,0,false,ORD,North America,Chicago,73,0.00
13.208.242.33,2053,0,false,ORD,North America,Chicago,73,0.00
13.208.240.187,443,0,false,ORD,North America,Chicago,73,0.00
13.208.43.137,8880,0,false,ORD,North America,Chicago,73,0.00
13.208.172.167,2086,0,false,ORD,North America,Chicago,73,0.00
15.165.237.127,2096,0,false,ORD,North America,Chicago,73,0.00
15.168.136.228,2095,0,false,ORD,North America,Chicago,73,0.00
13.208.190.195,2086,0,false,ORD,North America,Chicago,73,0.00
13.124.176.250,2096,0,false,ORD,North America,Chicago,73,0.00
43.207.219.38,2083,0,false,ORD,North America,Chicago,73,0.00
43.201.60.144,2053,0,false,ORD,North America,Chicago,73,0.00
13.114.96.228,2096,0,false,ORD,North America,Chicago,73,0.00
35.78.241.213,2053,0,false,ORD,North America,Chicago,73,0.00
35.78.69.119,2096,0,false,ORD,North America,Chicago,73,0.00
15.168.7.40,2052,0,false,ORD,North America,Chicago,73,0.00
13.208.172.167,80,0,false,ORD,North America,Chicago,73,0.00
13.208.242.33,8080,0,false,ORD,North America,Chicago,73,0.00
43.202.6.53,443,0,false,ORD,North America,Chicago,73,0.00
